"studyDbId","studyName","studyDescription","trialType","breedingProgramDbId","breedingProgramName","breedingProgramDescription","studyYear","studyDesign","locationDbId","locationName","plantingDate","harvestDate","plotWidth","plotLength","plantsPerPlot","numberBlocks","numberReps","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","folderDbId","folderName","folderDescription","managementFactors"
"5508","93pyt256ppIB","Assessment of Polyploid Varieties of Cassava for high yield and disease resistance in an Preliminary Yield Trial (256 clones)  in Ibadan 1993/1994 Breeding Season","Preliminary Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","RCBD","3","Ibadan","1993-November-08","","","","","2","2","","no","no","5447","93_Ibadan",""," No ManagementFactor: "
"5503","93pyt27IB","Assessment of Varieties of Cassava for high yield and disease resistance in an Preliminary Yield Trial (27 clones)  at Ibadan in  1993/1994 Breeding Season","Preliminary Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","RCBD","3","Ibadan","1993-May-07","1994-May-08","","","","2","2","","no","no","5447","93_Ibadan",""," No ManagementFactor: "
"5504","93pyt40JS","Assessment of Varieties of Cassava for high yield and disease resistance in an Preliminary Yield Trial (40 clones)  at JOS in  1993/1994 Breeding Season","Preliminary Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","RCBD","3","Ibadan","1993-July-20","1994-July-21","","","","2","2","","no","no","5375","93_Jos",""," No ManagementFactor: "
"5505","93pyt44ZA","Assessment of Varieties of Cassava for high yield and disease resistance in an Preliminary Yield Trial (44 clones) at Zaria in 1993/1994 Breeding Season ","Preliminary Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","RCBD","6","Zaria","","","","","","2","2","","no","no","5303","93_Zaria",""," No ManagementFactor: "
"5501","93pyt66AG","Assessment of Polyploid Varieties of Cassava for high yield and disease resistance in an Preliminary Yield Trial (66 clones)  in Agbarho 1993/1994 Breeding Season","Preliminary Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","RCBD","272","Agbarho","1993-May-21","1994-May-22","","","","2","2","","no","no","5502","93_Agbarho",""," No ManagementFactor: "
"4429","93pyt66HcnWR","Assessment of Varieties of Cassava for hydrogen cyanide in Preliminary Yield Trial  (66 clones) in Warri 1993/1994 Breeding Season","Preliminary Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","RCBD","34","Warri","1993-May-21","","","","","2","2","","no","no","4383","93_Warri",""," No ManagementFactor: "
"5506","93pyt76KN","Assessment of Varieties of Cassava for high yield and disease resistance in an Preliminary Yield Trial (76 clones) at Description
Minjibir, Kano in 1993/1994 Breeding Season","Preliminary Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","RCBD","18","Kano","","","","","","2","2","","no","no","5451","93_Kano",""," No ManagementFactor: "
"5507","93pyt83setAIB","Assessment of Varieties of Cassava for high yield and disease resistance in an Preliminary Yield Trial set A(83 clones) at Ibadan in 1993/1994 Breeding Season ","Preliminary Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","RCBD","3","Ibadan","","","","","","2","2","","no","no","5447","93_Ibadan",""," No ManagementFactor: "
"8961","93pyt83setBIB","Assessment of Varieties of Cassava for high yield and disease resistance in a Preliminary Yield Trial set B(83 clones) at Ibadan in 1993/1994 Breeding Season","Preliminary Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","CRD","3","Ibadan","1993-May-04","1994-May-09","","","","2","2","","no","no","5447","93_Ibadan",""," No ManagementFactor: "
"5509","93uyt15pdAG","Assessment of Varieties of Cassava for poundable materials in an Uniform Yield Trial (15 clones)  at Agbarho 1993/1994 Breeding Season","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","RCBD","272","Agbarho","","","","","","4","4","","no","no","5502","93_Agbarho",""," No ManagementFactor: "
"4448","93uyt15pdWR","Assessment of Varieties of Cassava for  poundable materials  in Uniform Yield Trial  (15 clones) in Warri 1993/1994 Breeding Season","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","RCBD","34","Warri","","","","","","4","4","","no","no","4383","93_Warri",""," No ManagementFactor: "
"5510","93uyt19ppIB","Assessment of Polyploid Varieties of Cassava for high yield and disease resistance in an Uniform Yield Trial (19 clones)  in Ibadan 1993/1994 Breeding Season","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","RCBD","3","Ibadan","1993-October-18","1994-June-07","","","","4","4","","no","no","5447","93_Ibadan",""," No ManagementFactor: "
"8962","93uyt22npAG","Uniform Yield Trial (22 Clones) in Agbarho for 1993-1994 Breeding Season","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","CRD","272","Agbarho","1993-May-25","1994-May-25","","","","4","4","","no","no","5502","93_Agbarho",""," No ManagementFactor: "
"5513","93uyt22npIB","Assessment of Varieties of Cassava for non-poundable materials in an Uniform Yield Trial (22 clones)  at Ibadan 1993/1994 Breeding Season","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","RCBD","3","Ibadan","1993-May-25","","","","","4","4","","no","no","5447","93_Ibadan",""," No ManagementFactor: "
"4431","93uyt22npdWR","Assessment of Varieties of Cassava for non poundable materials  in Uniform Yield Trial  (22 clones) in Warri 1993/1994 Breeding Season","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","RCBD","34","Warri","1993-May-25","","","","","4","4","","no","no","4383","93_Warri",""," No ManagementFactor: "
"5514","93uyt25IB","Assessment of Varieties of Cassava for high yield and disease resistance in an Preliminary Yield Trial (25 clones) at 
Ibadan in 1993/1994 Breeding Season","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","RCBD","3","Ibadan","","","","","","4","4","","no","no","5447","93_Ibadan",""," No ManagementFactor: "
"5498","93uyt27ppIB","Assessment of Polyploid Varieties of Cassava for high yield and disease resistance in an Uniform Yield Trial (27 clones)  in Ibadan 1993/1994 Breeding Season","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","RCBD","3","Ibadan","1993-September-30","1994-September-29","","","","3","3","","no","no","5447","93_Ibadan",""," No ManagementFactor: "
"5499","93uyt32ppAB","Assessment of Polyploid Varieties of Cassava for high yield and disease resistance in an Uniform Yield Trial (32 clones)  in Abuja 1993/1994 Breeding Season","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","RCBD","35","Abuja","","","","","","4","4","","no","no","5500","93_Abuja",""," No ManagementFactor: "
"5515","93uyt48ppIB","Assessment of Polyploid Varieties of Cassava for high yield and disease resistance in an Uniform Yield Trial (48 clones)  in Ibadan 1993/1994 Breeding Season","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","RCBD","3","Ibadan","1993-June-02","","","","","3","3","","no","no","5447","93_Ibadan",""," No ManagementFactor: "
"5491","93uytICT13KU","Assessment of Varieties of Cassava for high yield, disease resistance in a Uniform Yield Trial (13 clones) in Kumasi, Ghana 1993/94 Breeding Season ","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","RCBD","239","Kumasi","","","","","","4","4","","no","no","5492","93_Kumasi",""," No ManagementFactor: "
"9006","93uytICT76IB","International Collaborative Trials in Ibadan (76 Clones) for 1993-1994 Breeding Season","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","CRD","3","Ibadan","","","","","","4","4","","no","no","5447","93_Ibadan",""," No ManagementFactor: "
"5493","93uytICTpd16KU","Assessment of Varieties of Cassava for poundable materials in a Uniform Yield Trial (16 clones) in Kumasi, Ghana 1993/94 Breeding Season ","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1993","RCBD","239","Kumasi","","","","","","4","4","","no","no","5492","93_Kumasi",""," No ManagementFactor: "
"5405","94AYT17PdST","Assessment of Varieties of Cassava for poundable materials in an Advanced Yield Trial (17 clones)  at Sotouboua, Togo in  1994/1995 Breeding Season","Advanced Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1994","RCBD","248","Sotouboua","","","","","","2","2","","no","no","5406","94_Sotouboua",""," No ManagementFactor: "
"5407","94AYT19NpST","Assessment of Varieties of Cassava for high yield and disease resistance  in an Advanced Yield Trial (19 clones)  at Sotouboua, Togo in  1994/1995 Breeding Season","Advanced Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1994","RCBD","248","Sotouboua","","","","","","2","2","","no","no","5406","94_Sotouboua",""," No ManagementFactor: "
"5379","94AYT35ZA","Assessment of Varieties of Cassava for high yield and disease resistance in an Advanced Yield Trial (35 clones)  in Zaria 1994/1995 Breeding Season","Advanced Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1994","RCBD","6","Zaria","","","","","","4","4","","no","no","5305","94_Zaria",""," No ManagementFactor: "
"5367","94AYT42KN","Assessment of Varieties of Cassava for high yield and disease resistance in an Advanced Yield Trial (42 clones)  in kano 1994/1995 Breeding Season","Advanced Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1994","RCBD","18","Kano","","","","","","4","4","","no","no","5368","94_Kano",""," No ManagementFactor: "
"6839","94AYTFq51IB","Assessment of Varieties of Cassava for Food Quality (51 Clones)  in  Ibadan in 1994/95 Breeding Season","Advanced Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1994","RCBD","3","Ibadan","","","","","","4","4","","no","no","5370","94_Ibadan",""," No ManagementFactor: "
"5369","94AYTPP79IB","Assessment of Polyploid Varieties of Cassava for high yield and disease resistance in an Advanced Yield Trial (79 clones)  in Ibadan 1994/1995 Breeding Season","Advanced Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1994","RCBD","3","Ibadan","","","","","","4","4","","no","no","5370","94_Ibadan",""," No ManagementFactor: "
"5516","94CB311IB","Assessment of  Varieties of Cassava for high yield and disease resistance in an Crossing Block (311 clones)  in Ibadan 1994/1995 Breeding Season","phenotyping_trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1994","Augmented","3","Ibadan","1994-June-07","1996-March-21","","","","1","1","","no","no","5370","94_Ibadan",""," No ManagementFactor: "
"6837","94CGMScrIB","Assessment of Varieties of Cassava for Disease resistance (CGM)  in  Ibadan in 1994/95 Breeding Season","phenotyping_trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1994","RCBD","3","Ibadan","","","","","","1","1","","no","no","5370","94_Ibadan",""," No ManagementFactor: "
"6854","94EBLK116IB","Assessment of early bulking varieties of Cassava  in  Preliminary  Yied trial (116 clones) at Ibadan in 1994/95 Breeding Season","Preliminary Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1994","RCBD","3","Ibadan","","","","","","3","3","","no","no","5370","94_Ibadan",""," No ManagementFactor: "
"6841","94ImpGermIB","Assessment of Improved Varieties of Cassava for (335 clones) in Ibadan 1994/1995 Breeding Season ","Clonal Evaluation","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1994","Augmented","3","Ibadan","","","","","","1","1","","no","no","5370","94_Ibadan",""," No ManagementFactor: "
"6600","94NCRP11F0MK","Assessment of Varieties of Cassava 11  genotypes In NCRP Trial at Mokwa with F0 treatment in 1994/95 Breeding season ","Variety Release Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1994","RCBD","8","Mokwa","1994-June-18","1995-June-30","","","","4","4","","no","no","5383","94_Mokwa",""," No ManagementFactor: "
"6590","94NCRP11F0ZA","Assessment of Varieties of Cassava 11  genotypes In NCRP Trial at Zaria with F0 treatment in 1994/95 Breeding season ","Variety Release Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1994","RCBD","6","Zaria","1994-June-21","","","","","4","4","","no","no","5305","94_Zaria",""," No ManagementFactor: "
"6601","94NCRP11F1MK","Assessment of Varieties of Cassava 11  genotypes In NCRP Trial at Mokwa with F1 treatment in 1994/95 Breeding season ","Variety Release Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1994","RCBD","8","Mokwa","1994-June-18","1995-June-30","","","","4","4","","no","no","5383","94_Mokwa",""," No ManagementFactor: "
"6591","94NCRP11F1ZA","Assessment of Varieties of Cassava 11  genotypes In NCRP Trial at Zaria with F1 treatment in 1994/95 Breeding season ","Variety Release Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1994","RCBD","6","Zaria","1994-June-21","","","","","4","4","","no","no","5305","94_Zaria",""," No ManagementFactor: "
"6842","94PYT121IB","Assessment of cassava varieties  in a Preliminary  Yied trial (121 clones) at Ibadan in 1994/95 Breeding Season","Preliminary Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1994","RCBD","3","Ibadan","1994-May-19","1995-May-02","","","","2","2","","no","no","5370","94_Ibadan",""," No ManagementFactor: "
"5382","94PYT135MK","Assessment of Varieties of Cassava for high yield and disease resistance in an Preliminary Yield Trial (135 clones)  in Mokwa 1994/1995 Breeding Season","Preliminary Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1994","RCBD","8","Mokwa","1994-May-27","1995-May-22","","","","2","2","","no","no","5383","94_Mokwa",""," No ManagementFactor: "
"4489","94PYT16highyldWR","Assessment of Varieties of Cassava for high yield in Preliminary Yield Trial (16 clones) in Warri 1994/1995 Breeding Season ","Preliminary Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1994","RCBD","34","Warri","","","","","","2","2","","no","no","4451","94_Warri",""," No ManagementFactor: "
"5386","94PYT170MK","Assessment of Polyploid Varieties of Cassava for high yield and disease resistance in an Preliminary Yield Trial (170 clones)  in Mokwa 1994/1995 Breeding Season","Preliminary Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1994","RCBD","8","Mokwa","","","","","","2","2","","no","no","5370","94_Ibadan",""," No ManagementFactor: "
"5384","94PYT26MK","Assessment of Varieties of Cassava for high yield and disease resistance in an Preliminary Yield Trial (26 clones)  in Mokwa 1994/1995 Breeding Season","Preliminary Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1994","RCBD","8","Mokwa","","","","","","2","2","","no","no","5383","94_Mokwa",""," No ManagementFactor: "
"6853","94PYT64KN","Assessment of cassava varieties  in a Preliminary  Yied trial (64 clones) at Kano in 1994/95 Breeding Season","Preliminary Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1999","RCBD","18","Kano","","","","","","2","2","","no","no","5368","94_Kano",""," No ManagementFactor: "
"5381","94PYT70ZA","Assessment of Varieties of Cassava for high yield and disease resistance in an Preliminary Yield Trial (70 clones)  in Zaria 1994/1995 Breeding Season","Preliminary Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1994","RCBD","6","Zaria","","","","","","2","2","","no","no","5305","94_Zaria",""," No ManagementFactor: "
"5371","94PYT86KN","Assessment of Varieties of Cassava for high yield and disease resistance in an Preliminary Yield Trial (86 clones)  in kano 1994/1995 Breeding Season","Preliminary Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","1999","RCBD","18","Kano","","","","","","2","2","","no","no","5368","94_Kano",""," No ManagementFactor: "
